Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","Bolsas de Maternidade",5349755,"EJECUALFK","Bolsa de maternidade Duo Signature Wave Dot",1110,"","Duo Signature é uma bolsa com funcionalidade e estilo
características:

• Compartimento principal com fechamento em ziper
• 10 bolsos
• 2 bolsos laterais de tecido elástico, que se adaptam a quase todos os tamanhos de mamadeira
• Bolso frontal com ziper e bolso de fácil acesso 
• Alça de mão e tira lateral ajustavel acolchoada para colocar no ombro
• Anel para prender brinquedo ou chupetas
• Revestimiento interno de cor diferente para encontrar facilmente o que se busca
• Clips de transporte patenteado para prendender no carrinho 
• Permite guardar laptop de ate  15""
• Trocador acolchoador incluso
• Livre de besfenol 
• Medidas: 33 comprimento x 11 largura x 35 altura","",False,2,0,True,0,0,499,0,0,0,,,False,False,"723f2858e5.jpg","723f2858e5.jpg,74606f50f6.jpg","723f2858e5.jpg,74606f50f6.jpg","","","","","","","",7,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"1LdaNqEiyz4","","","bolsamaternidadeduosignaturewavedot","","","3855,3891,3895"
"A","Bolsas de Maternidade",5349756,"L7FKJYT76","Bolsa de maternidade Duo Special Edition Aztec",1300,"","Um toque de elegancia europea é o que você vai encontrar nesta bolsa.

A superficie é fácil de limpar e proteger de liquidos. Com 10 bolsos,sendo  2 bolsos laterais escondidos para mamadeiras

- Correa ajustavél de algodón para usar no ombro e alça para levar na mão  
-Feches magnéticos nos  bolsos frontais
- Ziper com detalhes dourado
- Bordas de couro
- alça ajustavel ao carrinho de bebê
- Inclui trocador acolchosdo
-Compartimento frontal com ziper, e armazenagem para telefone
- Libre de Bisfenol
-Comporta tablets e laptops de ate 15’’
- Dimensoes (Largura X Profundidade X Altura): 33cm x 11cm x 35cm","",False,2,0,True,0,0,539,0,0,0,,,False,True,"prd_200043.jpg","prd_200043.jpg,aaa882b59f.jpg,76fc2f75c9.jpg","prd_200043.jpg,aaa882b59f.jpg,76fc2f75c9.jpg","","","","","","","",5,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","bolsamaternidadeduospecialeditionaztec","","","3855,3891,3895"
"A","Bolsas de Maternidade",5349757,"Black Stripe","Bolsa de maternidade Duo Special Edition Black Stripe",1300,"","Um toque de elegancia europea é o que você vai encontrar nesta bolsa.

A superficie é fácil de limpar e proteger de liquidos. Com 10 bolsos,sendo  2 bolsos laterais escondidos para mamadeiras

- Correa ajustavél de algodón para usar no ombro e alça para levar na mão  
-Feches magnéticos nos  bolsos frontais
- Ziper com detalhes dourado
- Bordas de couro
- alça ajustavel ao carrinho de bebê
- Inclui trocador acolchosdo
-Compartimento frontal com ziper, e armazenagem para telefone
- Libre de Bisfenol
-Comporta tablets e laptops de ate 15’’
- Dimensoes (Largura X Profundidade X Altura): 33cm x 11cm x 35cm","",False,2,0,True,0,0,539,0,0,0,,,False,False,"skip-hop-duo-signature-special.jpg","skip-hop-duo-signature-special.jpg,skip-hop-duo-special-edition-nappy.jpg,skip-hop-duo-special-edition-nappy-bag.jpg","skip-hop-duo-signature-special.jpg,skip-hop-duo-special-edition-nappy.jpg,skip-hop-duo-special-edition-nappy-bag.jpg","","","","","","","",254,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","bolsamaternidadeduospecialeditionblackstripe","","","3855,3891,3895"
"A","Bolsas de Maternidade",5349758,"XK7TR4VTG","Bolsa de maternidade Duo Special Edition Blue Pinpoint",1300,"","Um toque de elegancia europea é o que você vai encontrar nesta bolsa.

A superficie é fácil de limpar e proteger de liquidos. Com 10 bolsos,sendo  2 bolsos laterais escondidos para mamadeiras

- Correa ajustavél de algodón para usar no ombro e alça para levar na mão  
-Feches magnéticos nos  bolsos frontais
- Ziper com detalhes dourado
- Bordas de couro
- alça ajustavel ao carrinho de bebê
- Inclui trocador acolchosdo
-Compartimento frontal com ziper, e armazenagem para telefone
- Libre de Bisfenol
-Comporta tablets e laptops de ate 15’’
- Dimensoes (Largura X Profundidade X Altura): 33cm x 11cm x 35cm","",False,2,0,True,0,0,539,0,0,0,,,False,False,"XK7TR4VTG_1.jpg","XK7TR4VTG_1.jpg,XK7TR4VTG_2.jpg,XK7TR4VTG_3.jpg","XK7TR4VTG_1.jpg,XK7TR4VTG_2.jpg,XK7TR4VTG_3.jpg","","","","","","","",5,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","bolsamaternidadeduospecialeditionbluepinpoint","","","3855,4367,3891,3895"
"A","Bolsas de Maternidade",5349759,"200037","Bolsa de maternidade Duo Special Edition French Stripe -Frete Gratis",1300,"","Um toque de elegancia europea é o que você vai encontrar nesta bolsa.

A superficie é fácil de limpar e proteger de liquidos. Com 10 bolsos,sendo  2 bolsos laterais escondidos para mamadeiras

- Correa ajustavél de algodón para usar no ombro e alça para levar na mão  
- Feches magnéticos nos  bolsos frontais
- Ziper com detalhes dourado
- Bordas de couro
- Alça ajustavel ao carrinho de bebê
- Inclui trocador acolchosdo
- Compartimento frontal com ziper, e armazenagem para telefone
- Libre de Bisfenol
- Comporta tablets e laptops de ate 15’’
- Dimensoes (Largura X Profundidade X Altura): 33cm x 11cm x 35cm","",False,1,0,True,0,0,539,0,0,0,,,False,False,"20037_1.jpg","20037_1.jpg,20037_2.jpg,20037_3.jpg,20037_4.jpg","20037_1.jpg,20037_2.jpg,20037_3.jpg,20037_4.jpg","","","","","","","",200,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","bolsa-maternidade-duo-special-edition-french-stripe","","","3855,3891,3895"
"A","Bolsas de Maternidade",5349761,"200316","Bolsa de maternidade Duo Special Edition- Indigo Split Stripe",1300,"","Um toque de elegancia europea é o que você vai encontrar nesta bolsa.

 A superficie é fácil de limpar e proteger de liquidos. Com 10 bolsos,sendo  2 bolsos laterais escondidos para mamadeiras

- Correa ajustavél de algodón para usar no ombro e alça para levar na mão  
-Feches magnéticos nos  bolsos frontais
- Ziper com detalhes dourado
- Bordas de couro
- alça ajustavel ao carrinho de bebê
- Inclui trocador acolchosdo
-Compartimento frontal com ziper, e armazenagem para telefone
- Libre de Bisfenol
-Comporta tablets e laptops de ate 15’’
- Dimensoes (Largura X Profundidade X Altura): 33cm x 11cm x 35cm","",False,2,0,True,0,0,540,0,0,0,,,True,False,"200316_1.jpg","200316_1.jpg,200316_2.jpg,200316_3.jpg,200316_4.jpg","200316_1.jpg,200316_2.jpg,200316_3.jpg,200316_4.jpg","","","","","","","",250,,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","bolsamaternidadeduospecialeditionindigosplitstripe","","","3855,3891,3895"
"A","Bolsas de Maternidade",5349760,"GNUD6PFU5","Bolsa de maternidade Duo Special Edition Plum Sketch",1300,"","Um toque de elegancia europea é o que você vai encontrar nesta bolsa.

 A superficie é fácil de limpar e proteger de liquidos. Com 10 bolsos,sendo  2 bolsos laterais escondidos para mamadeiras

- Correa ajustavél de algodón para usar no ombro e alça para levar na mão  
-Feches magnéticos nos  bolsos frontais
- Ziper com detalhes dourado
- Bordas de couro
- alça ajustavel ao carrinho de bebê
- Inclui trocador acolchosdo
-Compartimento frontal com ziper, e armazenagem para telefone
- Libre de Bisfenol
-Comporta tablets e laptops de ate 15’’
- Dimensoes (Largura X Profundidade X Altura): 33cm x 11cm x 35cm","",False,2,0,True,0,0,539,0,0,0,,,False,False,"prd_200308.jpg","prd_200308.jpg,645739e1bf.jpg,72a8c36ffb-1000x1000.jpg","prd_200308.jpg,645739e1bf.jpg,72a8c36ffb-1000x1000.jpg","","","","","","","",4,,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","bolsamaternidadeduospecialeditionplumsketch","5349889","","3855,3891,3895"
"A","Bolsas de Maternidade",5349762,"203000","Bolsa de maternidade Forma  Pack & go  Black",1100,"","Feita de Matelassê,esta bolsa é para mães modernas que são delicadas e femininas .

Pode ser utilizada de lado ou presa ao carrinho do bebê. Tem 11 compartimentos ,acompanha duas necessaire para ser colocado roupas separadamente e outra termica que mantem quente ou fria a comida do bebê. Com bolsos laterais é possivel levar mamadeiras e garrafas.

Dimensoes (Largura X Profundidade X Altura): 43.25cm x 14cm x 38.25cm","",False,1,0,True,0,0,519,0,0,0,,,False,True,"0ae3d8ef28.jpg","0ae3d8ef28.jpg,44d6c13b13.jpg,b074766a2e.jpg","0ae3d8ef28.jpg,44d6c13b13.jpg,b074766a2e.jpg","","","","","","","",255,,,"",,0,0,,"","bolsa,preta,black,skiphop,forma,packgo",0,0,"",True,False,0,0,0,"sh8DFEb9S24","","","bolsamaternidadeformapackgoblack","","","3855,3893,3891,3895"
"A","Bolsas de Maternidade",5445012,"203101","Bolsa de maternidade Forma BackPack -Mochila Black",1630,"","Feita de Matelassê,esta bolsa é para mães modernas que são delicadas e femininas e não abrem mão da praticidade. Apresentando o mais novo membro de nossa coleção Forma Backpack- mochila. Com o mesmo tecido leve e elegante acolchoado, esta mochila oferece a conveniência para os pais estarem com as mãos-livres. O espaçoso interior cabe tudo que o bebê precisa, desde lanches ,para guardar as roupas e a abertura extra-larga faz com que seja fácil de encontrar os itens ,seu forro é de cor diferente para dar contraste e facilitar encontrar os produtos.O compartimento frontal inclui 2 necessaire multi-usos,uma delas é térmica e permite o armazenamento de mamadeiras . Tudo permanece no alcance com bolsos elásticos e isolados para garrafa.Sua altura cabe um laptop de até 15 polegadas,ótimo para quando se viaja. Com a mochila Forma, você esta na moda para usar desde o nascimento até a primeira infância e com grande estilo.
Dimensões:38,50cm x 14cm x 42,50cm
","",False,1,0,True,0,0,569,0,0,0,,,False,True,"FormaBackPack_8.jpg","FormaBackPack_8.jpg,FormaBackPack_1.jpg,FormaBackPack_2.jpg,FormaBackPack_3.jpg,FormaBackPack_4.jpg,FormaBackPack_5.jpg,FormaBackPack_6.jpg,FormaBackPack_7.jpg","FormaBackPack_8.jpg,FormaBackPack_1.jpg,FormaBackPack_2.jpg,FormaBackPack_3.jpg,FormaBackPack_4.jpg,FormaBackPack_5.jpg,FormaBackPack_6.jpg,FormaBackPack_7.jpg","","","","","","","",255,,,"",,,0,,"","black,preta,bolsa,mochila,maternidade",0,0,,True,False,0,0,0,"","","","bolsa-maternidade-forma-backpack-mochila-black","","","3855,4367,3891,3895"
"A","Bolsas de Maternidade",5349763,"203102","Bolsa de maternidade Forma BackPack-Mochila Peacock",1200,"","Feita de Matelassê,esta bolsa é para mães modernas que são delicadas e femininas e não abrem mão da praticidade. Apresentando o mais novo membro de nossa coleção Forma Backpack- mochila. Com o mesmo tecido leve e elegante acolchoado, esta mochila oferece a conveniência para os pais estarem com as mãos-livres. O espaçoso interior cabe tudo que o bebê precisa, desde lanches ,para guardar as roupas e a abertura extra-larga faz com que seja fácil de encontrar os itens ,seu forro é de cor diferente para dar contraste e facilitar encontrar os produtos.O compartimento frontal inclui 2 necessaire multi-usos,uma delas é térmica e permite o armazenamento de mamadeiras . Tudo permanece no alcance com bolsos elásticos e isolados para garrafa.Sua altura cabe um laptop de até 15 polegadas,ótimo para quando se viaja. Com a mochila Forma, você esta na moda para usar desde o nascimento até a primeira infância e com grande estilo.
Dimensões 38,50cm x 14cm x 42,50cm","",False,3,0,True,0,0,569,0,0,0,,,True,True,"prd_203102.jpg","prd_203102.jpg,BackPackPeacock_3.jpg,BackPackPeacock_4.jpg,BackPackPeacock_5.jpg,BackPackPeacock_6.jpg,BackPackPeacock_7.jpg,BackPackPeacock_8.jpg","prd_203102.jpg,BackPackPeacock_3.jpg,BackPackPeacock_4.jpg,BackPackPeacock_5.jpg,BackPackPeacock_6.jpg,BackPackPeacock_7.jpg,BackPackPeacock_8.jpg","","","","","","","",255,,,"",,0,0,,"","mochila,maternidade,bolsa,verde,mae,skip hop",0,0,"",True,False,0,0,0,"","","","bolsa-maternidade-forma-backpack-mochila-peacock","","","3855,4367,3891,3895"
"A","Bolsas de Maternidade",5445049,"203008","Bolsa de maternidade Forma Pack & Go Tote -Berry",1100,"","Feita de Matelassê,esta bolsa é para mães modernas que são delicadas e femininas .

Pode ser utilizada de lado ou presa ao carrinho do bebê. Tem 11 compartimentos ,acompanha duas necessaire para ser colocado roupas separadamente e outra termica que mantem quente ou fria a comida do bebê. Com bolsos laterais é possivel levar mamadeiras e garrafas.

Dimensoes (Largura X Profundidade X Altura): 43.25cm x 14cm x 38.25cm","",False,1,0,True,0,0,519,0,0,0,,,False,True,"FormaPackBerry_1.jpg","FormaPackBerry_1.jpg,FormaPackBerry_2.jpg,FormaPackBerry_3.jpg,FormaPackBerry_4.jpg,FormaPackBerry_5.jpg","FormaPackBerry_1.jpg,FormaPackBerry_2.jpg,FormaPackBerry_3.jpg,FormaPackBerry_4.jpg,FormaPackBerry_5.jpg","","","","","","","",0,,,"",,,0,,"","berry,vinho,marsala,bolsa,mae,maternidade",0,0,,True,False,0,0,0,"sh8DFEb9S24","","","bolsa-maternidade-forma-packgo-tote-berry","","","3855,3891,3895"
"A","Bolsas de Maternidade",5445018,"203002","Bolsa de maternidade Forma Pack & Go Tote -Peacock",1100,"","Feita de Matelassê,esta bolsa é para mães modernas que são delicadas e femininas .
A cor moderna e cheia de atitude,traz uma maternidade mais leve e descontraída. 
Pode ser utilizada de lado ou presa ao carrinho do bebê. Tem 11 compartimentos ,acompanha duas necessaire para ser colocado roupas separadamente e outra termica que mantem quente ou fria a comida do bebê. Com bolsos laterais é possivel levar mamadeiras e garrafas.

Dimensoes (Largura X Profundidade X Altura): 43.25cm x 14cm x 38.25cm","",False,1,0,True,0,0,519,0,0,0,,,False,True,"FormaPackPeacock_1.jpg","FormaPackPeacock_1.jpg,FormaPackPeacock_2.jpg,FormaPackPeacock_3.jpg,FormaPackPeacock_4.jpg,FormaPackPeacock_5.jpg,FormaPackPeacock_7.jpg,FormaPackPeacock_8.jpg,FormaPackPeacock_9.jpg","FormaPackPeacock_1.jpg,FormaPackPeacock_2.jpg,FormaPackPeacock_3.jpg,FormaPackPeacock_4.jpg,FormaPackPeacock_5.jpg,FormaPackPeacock_7.jpg,FormaPackPeacock_8.jpg,FormaPackPeacock_9.jpg","","","","","","","",0,,,"",,,0,,"","bolsa,maternidade,peacock,verde,mae",0,0,,True,False,0,0,0,"sh8DFEb9S24","","","bolsamaternidadeformapackgototepeacock","","","3855,3891,3895"
"A","Bolsas de Maternidade",5349764,"216008","Bolsa de maternidade Grand Central - Black Stripe -Frete Gratis",2000,"","Para as mamães que levam de tudo do bebê e seu na mesma bolsa. São tres secões inovadoras para organizar tudo

Dois bolsos laterais isotérmicos onde cabem mamadeiras grandes
o compartimento para as coisinhas do bebê inclui um bolso transparente de ziper para lenços umedecidos e um  aro para prender brinquedos.
O compartimento para os pertences da mamãe,inclue um bolso de ziper, um bolso para o celular e um bolso  para os oculos de sol.
Alça em algodão com detalhes de polipiel
Lona muito resistente à agua
Inclui trocador acolchoado
Tamanho: 46 cm( comprimento) x 16 cm (profundidade) x 33 cm (altura)","",False,2,0,True,0,0,679,0,0,0,,,False,True,"0efc0b4726.jpg","0efc0b4726.jpg,Grand_Central_Black_Striped_LS1.jpg,skip-hop-grand-central-nappy-bag-black-stripe.jpg","0efc0b4726.jpg,Grand_Central_Black_Striped_LS1.jpg,skip-hop-grand-central-nappy-bag-black-stripe.jpg","","","","","","","",253,,,"",,0,0,,"","bolsa,grand,central,maternidade",0,0,"",True,False,0,0,0,"","","","bolsa-maternidade-grand-central-black-stripe","","","3855,4367,3891,3895"
"A","Bolsas de Maternidade",5349765,"201301","Bolsa de maternidade Heather Grey- Mochila",1000,"","É de praticidade que os pais precisam, levar tudo na mesma bolsa e poder jogar nas costas agora é possivel.

Com designer inovador as bolsas de maternidade não tem cara de bebê e são perfeitas tanto para a mãe quanto para o pai.

Sua bolsa Duo Signature  ainda mais moderna com o modelo backpack (mochila)

Tem alças e travas patentiadas para prender a bolsa ao carrinho do bebê e assim poder descançar as costas.

Bolsos laterais para as mamadeiras e garrafas das crianças, tem um gancho na parte frontal para prender um brinquedo ,chaveiro ou até mesmo a chupeta do bebê.","",False,1,0,True,0,0,529,0,0,0,,,True,False,"duo-diaper-backpack-heather-gray2.jpg","duo-diaper-backpack-heather-gray2.jpg,duo-diaper-backpack-heather-gray.jpg,duo-diaper-backpack-heather-gray4.jpg,skiphop-duo-diaper-backpack-heather-gray3.jpg","duo-diaper-backpack-heather-gray2.jpg,duo-diaper-backpack-heather-gray.jpg,duo-diaper-backpack-heather-gray4.jpg,skiphop-duo-diaper-backpack-heather-gray3.jpg","","","","","","","",200,,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","bolsamaternidadeheathergreymochila","","","3855,3891,3895"
"A","Bolsas de Maternidade",5349746,"WJ73EBVEQ (Blac","Bolsa de maternidade para Gemêos- Duo Double Black",1300,"","São Gêmeos ?
A bolsa DUO DOUBLE Skip Hop tem todas as características fantásticas e o estilo.

É a única bolsa de bebê  desenhada para um carinho de gemeos (modelo lado a lado).

Com 16 compartimentos,a  bolsa DUO DOUBLE é completa para um passeio confortavél. 
Pode ser levada na mão,de lado com suas largas alças.  Com bolsos multifuncionais e fechos magneticos.Trocador acolchoado incluso.Bolsa com forro de cor diferente para dar cotraste e encontrar fácil o que se necessita.

Leve para a maternidade uma bolsa que realmete será útil para o seu dia-a-dia

· Dimensiones: 45,72 cm de comprimeto x 34,29 cm de altura x 10,8 cm de largura","",False,0,0,False,0,0,589,0,0,0,,,False,True,"prd_230000.jpg","prd_230000.jpg,e2fe04f9cf.jpg","prd_230000.jpg,e2fe04f9cf.jpg","","","","","","","",4,,,"",,0,0,,"","gemeos,bolsa,dupla,grande,mae,dois,gemeas,trigemeos,preta,maternidade,fertiizacao",0,0,"",True,False,0,0,0,"","","","bolsamaternidadeduodoubleblackfretegratis","5397317","","3855,3891,3895"
"A","Bolsas de Maternidade",5349747,"T9D9YEC9X","Bolsa de maternidade para gemêos Duo Double- Chevron Frete Gratis",1300,"","São Gêmeos ?
A bolsa DUO DOUBLE tem todas as características fantásticas e o estilo. É a única bolsa de bebê  desenhada para um carrinho de gemeos (modelo lado a lado). Com 16 compartimentos,a  bolsa DUO DOUBLE é completa para um passeio confortavél. 
Pode ser levada na mão,de lado com suas largas alças.

Com bolsos multifuncionais e fechos magneticos.Trocador acolchoado incluso.Bolsa com forro de cor diferente para dar cotraste e encontrar fácil o que se necessita.

Leve para a maternidade uma bolsa que realmete será útil para o seu dia-a-dia

· Dimensiones: 45,72 cm de comprimeto x 34,29 cm de altura x 10,8 cm de largura","",False,0,0,False,0,0,589,0,0,0,,,False,False,"prd_230013-1000x1000.jpg","prd_230013-1000x1000.jpg,d1f9174b04.jpg,skip-hop-duo-double-chevron-2-1000x1000.jpg,c92be6e181-1000x1000.jpg","prd_230013-1000x1000.jpg,d1f9174b04.jpg,skip-hop-duo-double-chevron-2-1000x1000.jpg,c92be6e181-1000x1000.jpg","","","","","","","",0,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","bolsamaternidadeduodoublechevron","","","3855,3891,3895"
"A","Bolsas de Maternidade",5445322,"230014","Bolsa de maternidade para Gemêos- Duo Double Heather grey",1300,"","São Gêmeos ou só precisa de muito espaço?
Lançamento a elegante bolsa em tons de cinza e detalhes em preto.
A bolsa DUO DOUBLE tem todas as características fantásticas e o estilo. É a única bolsa de bebê  desenhada para um carrinho de gêmeos (modelo lado a lado). Com 16 compartimentos,a bolsa DUO DOUBLE é completa para um passeio confortável. 
Pode ser levada na mão,de lado com suas largas alças e até presa ao carrinho de bebê sem deformar.

Com bolsos multifuncionais e fechos magneticos.Trocador acolchoado incluso.Bolsa com forro de cor diferente para dar cotraste e encontrar fácil o que se necessita.

Leve para a maternidade uma bolsa que realmete será útil para o seu dia-a-dia

· Dimensiones: 45,72 cm de comprimeto x 34,29 cm de altura x 10,8 cm de largura","",False,0,0,False,0,0,589,0,0,0,,,True,True,"DuoHeatherGrey_1.jpg","DuoHeatherGrey_1.jpg,DuoHeatherGrey_2.jpg,DuoHeatherGrey_3.jpg,DuoHeatherGrey_4.jpg,DuoHeatherGrey_5.jpg","DuoHeatherGrey_1.jpg,DuoHeatherGrey_2.jpg,DuoHeatherGrey_3.jpg,DuoHeatherGrey_4.jpg,DuoHeatherGrey_5.jpg","","","","","","","",0,,,"",,0,0,,"","cinza,bolsa,mae,maternidade,enxoval",0,0,"",True,False,0,0,0,"","","","bolsamaternidadegemeosduodoubleheathergrey","5349774","","3855,3891,3895"
"A","Bolsas de Maternidade",5349766,"N72WZRFN5","Bolsa de maternidade Studio Select - Black -FRETE GRÁTIS",1300,"","A Studio Select e a bolsa mais chic da Skip Hop.

Com detalhes em couro, a Studio Select pode ser usada tanto no dia a dia como em eventos sociais.

Com 2 compartimentos termicos para mamadeiras, a Studi Select oferece tudo o que voce precisa para um dia cheio de atividades. 

Caracteristicas:

Pode ser carregada pelas hastes ou no carrinho do bebe.
Tecido durável de alta qualidade.
Detalhes perfurados em faux leather e metais.
Compartimentos térmicos.
Trocador acolchoado.
Dimensoes (Largura X Profundidade X Altura): 43cm x 18cm x 30.5cm","",False,1,0,True,0,0,599,0,0,0,,,False,True,"203387d9d7.jpg","203387d9d7.jpg,15bfa0d83f.jpg,5b29eff5a1.jpg,8938050971.jpg,b9b182530f.jpg,skiphop-studio-select-diaper-bag-black6.jpg","203387d9d7.jpg,15bfa0d83f.jpg,5b29eff5a1.jpg,8938050971.jpg,b9b182530f.jpg,skiphop-studio-select-diaper-bag-black6.jpg","","","","","","","",255,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","bolsamaternidadestudioselect","","","3855,3891,3895"
"A","Bolsas de Maternidade",5349767,"UD8XF6XJQ","Bolsa de maternidade Studio Select - Cinza FRETE GRÁTIS",1300,"","A Studio Select e a bolsa mais chic da Skip Hop.

Com detalhes em couro, a Studio Select pode ser usada tanto no dia a dia como em eventos sociais. Com 2 compartimentos termicos para mamadeiras, a Studi Select oferece tudo o que voce precisa para um dia cheio de atividades. 

Caracteristicas:

Pode ser carregada pelas hastes ou no carrinho do bebe.
Tecido durável de alta qualidade.
Detalhes perfurados em faux leather e metais.
Compartimentos térmicos.
Trocador acolchoado.
Dimensoes (Largura X Profundidade X Altura): 43cm x 18cm x 30.5cm","",False,2,0,True,0,0,599,0,0,0,,,False,False,"b79481d7a5.jpg","b79481d7a5.jpg,452068a19b.jpg,skiphop-studio-select-diaper-bag-silver6.jpg","b79481d7a5.jpg,452068a19b.jpg,skiphop-studio-select-diaper-bag-silver6.jpg","","","","","","","",255,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","bolsamaternidadestudioselectcinza","","","3855,3891,3895"
"A","Bolsas de Maternidade",5349768,"LMQUUGFKB","Bolsa de maternidade Swift - Black",1100,"","Uma bolsa com desing unisex para familias modernas. Tem trocador preso a bolsa e que pode ser utilizado de maneira fácil. Tem 10 bolsos e pode ser levada de lado com suas longa alça e presa ao carrinho do bebê.
Dimensoes (Largura x Profundidade x Altura): 39cm x 32cm x 11cm","",False,2,0,True,0,0,499,0,0,0,,,False,False,"d48212f179.jpg","d48212f179.jpg,85e87e2d40.jpg,3a5e6186a6.jpg,b8610687b6-1000x1000.jpg","d48212f179.jpg,85e87e2d40.jpg,3a5e6186a6.jpg,b8610687b6-1000x1000.jpg","","","","","","","",4,,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","bolsamaternidadeswiftblack","5349999","","3855,3891,3895"
"A","Bolsas de Maternidade",5349769,"MSRCUWEAR","Bolsa de maternidade/paternidade Swift - Grey",1100,"","Uma bolsa com desing unisex para familias modernas. Tem trocador preso a bolsa e que pode ser utilizado de maneira fácil.

Tem 10 bolsos e pode ser levada de lado com suas longa alça e presa ao carrinho do bebê.
Dimensoes (Largura x Profundidade x Altura): 39cm x 32cm x 11cm","",False,2,0,True,0,0,499,0,0,0,,,False,False,"b9d619eb49-1000x1000.jpg","b9d619eb49-1000x1000.jpg,b8610687b6.jpg,85e87e2d40.jpg","b9d619eb49-1000x1000.jpg,b8610687b6.jpg,85e87e2d40.jpg","","","","","","","",5,,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","bolsamaternidadepaternidadeswiftgrey","","","3855,3891,3895"
"A","Bolsas de Maternidade",5349770,"400601","Bolsa lateral para carrinho - Saddle Bag - Black",450,"","Bolsa Skip Hop perfeita para equipar o seu carrinho com armazenamento extra. Essa prática porta tudo possuí interior com isolamento térmico mantendo a comida fresca.

Possuí bolsos ideais para carregar garrafas, mamadeiras e petiscos.
Os bolsos interiores são ideais para  garrafas e lanches. Construído para os pais com multitarefas.
Composição: 100% poliéster

Dimensões: 40cm x 10cm x 30cm

Limpeza e Manutenção:  Lavar com pano úmido","",False,2,0,True,0,0,229,0,0,0,,,False,True,"277e3439ca-1000x1000.jpg","277e3439ca-1000x1000.jpg,caaf08fc71-1000x1000.jpg,dbac118cd6-1000x1000.jpg,ec60c39c7e-1000x1000.jpg","277e3439ca-1000x1000.jpg,caaf08fc71-1000x1000.jpg,dbac118cd6-1000x1000.jpg,ec60c39c7e-1000x1000.jpg","","","","","","","",7,,,"",,0,0,,"","bolsa,lateral,termica,preta,black,carrinho",0,0,"",True,False,0,0,0,"VebEUP4IRcY","","","bolsa-lateral-carrinho-saddle-bag-black","","","3855,3891,3895"
"A","Bolsas de Maternidade",5349773,"205251","Bolsa Skip Hop Soho Clutch",0,"","Essa mini bolsa é ideal para uma saída rápida. Precisa dar uma saidinha e o bebê tem que ir junto, leve apenas o necessario nessa bolsa compacta.

Acompanha um porta lenço umedecido.","",False,2,0,True,0,0,329,0,0,0,,,False,False,"205251_1.jpg","205251_1.jpg,205251_2.jpg,205251_3.jpg,205251_4.jpg","205251_1.jpg,205251_2.jpg,205251_3.jpg,205251_4.jpg","","","","","","","",255,,,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","bolsaskiphopsohoclutchchevron","","","3855,3870,3874,3878,4490,3895"
"A","Bolsas de Maternidade",5349774,"205304","Bolsa termica para mamadeira - Double Bottle Bag - Black",400,"","Vai ter um longo dia fora de casa com o bebê?

A Skip Hop Double Bottle Bag comporta duas mamadeiras em isolamento termico, mantendo a temperatura estavel por ate 4 horas.

• Comporta duas mamadeiras grandes
• Acabamento com isolamento termico, mantem as mamadeiras quentes (ou frias)
• Dois zipers permitem o acesso a ambas mamadeiras independentemente
• Inclui pacote de congelamento
• Pode ser acoplado ao carrinho de bebe
• Haste ajustavel
• Tela no interior para guarda de pequenos itens
• Tamanho (Largura, Profundidade, Altura): 17cm x 9cm x 23c","",False,1,0,True,0,0,149,0,0,0,,,False,False,"9177081d15.jpg","9177081d15.jpg","9177081d15.jpg","","","","","","","",5,,,"",,0,0,,"","mamadeira,bolsa,termica,skiphop,skip hop",0,0,"",True,False,0,0,0,"Qshy51QYYK4","","","bolsa-termica-mamadeira-double-bottle-bag-black","","","3852,3855,4367,3891,3895"
